Make,Model,Model Year,Mileage(km),Fuel Type,Transmission,Registered in,Color,Assembly,Engine Capacity(cc),Body Type,ABS,Air Bags,Air Conditioning,Alloy Rims,AM/FM Radio,CD Player,Cassette Player,Cool Box,Cruise Control,Climate Control,DVD Player,Front Speakers,Front Camera,Heated Seats,Immobilizer Key,Keyless Entry,Navigation System,Power Locks,Power Mirrors,Power Steering,Power Windows,Rear Seat Entertainment,Rear AC Vents,Rear Speakers,Rear Camera,Sun Roof,Steering Switches,USB and Auxillary Cable,Location,Price(PKR lacs)
Toyota,Corolla GLi 1.3 VVTi,2014,"64,000",Petrol,Manual,Sindh,Burgundy,Local,1300,Sedan,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Karachi Sindh,23.7
Toyota,Corolla Altis Grande CVT-i 1.8,2016,"81,000",Petrol,Automatic,Punjab,White,Local,1800,Sedan,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,"Pak Arab Fertilizer Housing Colony, Multan Punjab",47
Toyota,Corolla Altis Automatic 1.6,2015,"95,000",Petrol,Automatic,Sindh,Bronze Mica,Local,1600,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"Abul Hassan Isphani Road, Karachi Sindh",34.75
Toyota,Corolla,2010,"119,947",Petrol,Automatic,Punjab,Silver,Local,1600,N/A,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,Pattoki Punjab,27.5
Toyota,Corolla GLi 1.3 VVTi,2014,"64,000",Petrol,Manual,Sindh,Burgundy,Local,1300,Sedan,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Karachi Sindh,23.7
Toyota,Corolla Altis Grande CVT-i 1.8,2016,"81,000",Petrol,Automatic,Punjab,White,Local,1800,Sedan,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,"Pak Arab Fertilizer Housing Colony, Multan Punjab",47
Toyota,Corolla Altis Automatic 1.6,2015,"95,000",Petrol,Automatic,Sindh,Bronze Mica,Local,1600,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"Abul Hassan Isphani Road, Karachi Sindh",34.75
Toyota,Corolla,2010,"119,947",Petrol,Automatic,Punjab,Silver,Local,1600,N/A,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,Pattoki Punjab,27.5
Toyota,Corolla XLi VVTi,2010,"221,000",Petrol,Manual,Lahore,Attitude Black,Local,1300,Sedan,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"Cantt, Kharian Punjab",20.5
Toyota,Corolla Altis Automatic 1.6,2018,"41,000",Petrol,Automatic,Punjab,Super White,Local,1600,Sedan,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,"Garden Town, Lahore Punjab",47.5
Toyota,Corolla XLi Automatic,2018,"92,000",Petrol,Automatic,Karachi,Black,Local,1300,Sedan,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Karachi Sindh,41.75
Toyota,Corolla SE Saloon Automatic,2004,"150,000",Petrol,Automatic,Sindh,Maroon,Imported,1600,Sedan,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,"Kakul Road, Abbottabad KPK",16.2
Toyota,Corolla XLi,2006,"200,000",Petrol,Manual,Mardan,Super White,Local,1300,Sedan,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"Shiekh Maltoon Town, Mardan KPK",26
Toyota,Corolla Altis Automatic 1.6,2018,"95,000",Petrol,Automatic,Islamabad,Super White,Local,1600,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,Shorkot Cantt Punjab,46
Toyota,Corolla GLi 1.3 VVTi Special Edition,2019,"80,000",Petrol,Manual,Lahore,White,Local,1300,Sedan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mansehra, Abbottabad KPK",44
Toyota,Corolla Altis Grande CVT-i 1.8,2020,"70,350",Petrol,Automatic,Islamabad,White,Local,1800,Sedan,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,"University Road, Peshawar KPK",61.75
Toyota,Corolla GLi 1.3 VVTi,2015,"172,430",Petrol,Manual,Punjab,Grey Graphite,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"Jhang Chiniot Road, Chiniot Punjab",30
Toyota,Corolla Altis Grande X CVT-i 1.8 Black Interior,2022,"26,000",Petrol,Automatic,Sindh,Super white,Local,1798,Sedan,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,"Gulshan-e-Iqbal, Karachi Sindh",67.3
Toyota,Corolla Altis Grande X CVT-i 1.8 Beige Interior,2021,"102,000",Petrol,Automatic,Punjab,Attitude Black,Local,1799,Sedan,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,"Johar Town, Lahore Punjab",67
Toyota,Corolla Altis Automatic 1.6,2018,"61,717",Petrol,Automatic,Karachi,Black,Local,1600,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"Gulistan-e-Jauhar, Karachi Sindh",40
Toyota,Corolla Luxel Premium Edition,2004,"70,000",Petrol,Automatic,Islamabad,Peral White,Imported,1800,Sedan,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"Askari 6, Peshawar KPK",48.5
Toyota,Corolla XLi,2007,"200,000",Petrol,Manual,Lahore,Black Mica,Imported,1300,Sedan,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,"Hayatabad, Peshawar KPK",16.8
Toyota,Corolla GLi 1.3 VVTi,2017,"95,000",Petrol,Manual,Sindh,White,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,Dera ismail khan KPK,37.5
Toyota,Corolla Altis X Automatic 1.6,2021,"7,400",Petrol,Automatic,Karachi,Silver Metallic,Imported,1598,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"DHA Defence, Karachi Sindh",56
Toyota,Corolla,1980,1,Petrol,Manual,Peshawar,Yellow,Imported,2000,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Peshawar KPK,17
Toyota,Corolla GLi Automatic 1.6 VVTi,2014,"145,000",Petrol,Automatic,Sindh,Silver Metallic,Imported,1600,Sedan,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,Hub-Balochistan Balochistan,28.5
Toyota,Corolla GLi Automatic 1.3 VVTi,2019,"65,000",Petrol,Automatic,Karachi,White,Local,1300,Sedan,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,"Gulzar-e-Hijri, Karachi Sindh",42.5
Toyota,Corolla G,2003,"75,000",Petrol,Automatic,Islamabad,White,Imported,1500,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"Kanju Township, Swat KPK",38
Toyota,Corolla XLi,2005,"220,000",Petrol,Manual,Hyderabad,Super White,Local,1300,Sedan,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"Latifabad, Hyderabad Sindh",16
Toyota,Corolla G,2003,"75,000",Petrol,Automatic,Islamabad,White,Imported,1500,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"Kanju Township, Swat KPK",38
Toyota,Corolla XLi,2005,"220,000",Petrol,Manual,Hyderabad,Super White,Local,1300,Sedan,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"Latifabad, Hyderabad Sindh",16
Toyota,Corolla GLi Automatic 1.3 VVTi,2015,"110,000",Petrol,Automatic,Islamabad,Silver Metallic,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"I.J.P Road, Islamabad Islamabad",37.25
Toyota,Corolla GLi Automatic 1.3 VVTi,2015,"290,000",Petrol,Automatic,Karachi,Grey Graphite,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"A.F.O.H.S, Karachi Sindh",32.5
Toyota,Corolla GLi 1.3 VVTi,2017,"117,000",Petrol,Manual,Karachi,Silver Metallic,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,Dera ismail khan KPK,37
Toyota,Corolla GLi 1.3 VVTi,2017,"52,000",Petrol,Manual,Lahore,White,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"Chaklala Scheme 3, Islamabad Islamabad",38.9
Toyota,Corolla XLi,2006,"125,000",Petrol,Manual,Punjab,White,Local,1300,Sedan,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Mansehra KPK,16.2
Toyota,Corolla Altis 1.6 X CVT-i Special Edition,2022,"5,500",Petrol,Automatic,Islamabad,White,Local,1600,Sedan,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,"Abbasia Town, Rahim Yar Khan Punjab",64.5
Toyota,Corolla Altis Automatic 1.6,2017,"56,000",Petrol,Automatic,Sindh,Super White,Local,1600,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"Dhoraji Colony, Karachi Sindh",42
Toyota,Corolla GLi Automatic 1.6 VVTi,2012,"250,000",Petrol,Automatic,Sindh,Gold,Local,1600,Sedan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Karachi Sindh,24
Toyota,Corolla Altis Grande CVT-i 1.8,2016,"75,000",Petrol,Automatic,Lahore,Super white,Local,1798,Sedan,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,"DHA Defence, Lahore Punjab",44.25
Toyota,Corolla SE Saloon Automatic,2003,"151,500",Petrol,Automatic,Lahore,White,Local,1600,Sedan,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,Fateh Jang Punjab,21
Toyota,Corolla Altis CVT-i 1.8,2015,"105,000",Petrol,Automatic,Lahore,Silver Metallic,Local,1800,Sedan,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"DHA Defence, Lahore Punjab",37.75
Toyota,Corolla SE Saloon Automatic,2004,"116,000",Petrol,Automatic,Karachi,white,Local,1600,Sedan,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,"Ahsan Colony, Multan Punjab",18.5
Toyota,Corolla Altis X CVT-i 1.8,2021,"74,319",Petrol,Automatic,Islamabad,Silver Metallic,Local,1798,Sedan,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,"Defence Phase-2, Islamabad Islamabad",58
Toyota,Corolla GLi Automatic 1.3 VVTi,2019,"56,500",Petrol,Automatic,Lahore,Grey Graphite,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"Sabzi Mandi Bypass, Daska Punjab",43.75
Toyota,Corolla XLi VVTi,2008,5,Petrol,Manual,Punjab,Black,Local,1300,Sedan,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Gujrat Punjab,14.95
Toyota,Corolla Altis X Automatic 1.6,2022,"9,000",Petrol,Automatic,Punjab,White,Local,1600,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"New Multan, Multan Punjab",58.5
Toyota,Corolla Altis Grande CVT-i 1.8,2018,"75,000",Petrol,Automatic,Karachi,Attitude Black,Local,1798,Sedan,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,"Gulshan-e-Iqbal, Karachi Sindh",48.35
Toyota,Corolla XE Limited,1998,"100,000",Petrol,Manual,Sindh,Black,Local,1300,Sedan,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,"Hill Park, Karachi Sindh",10.5
Toyota,Corolla XLi VVTi,2010,"149,800",Petrol,Manual,Karachi,White,Local,1300,Sedan,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,"Shahbaz Town, Quetta Balochistan",19.2
Toyota,Corolla GLi 1.3 VVTi Ecotec,2011,"161,500",Petrol,Manual,Punjab,Attitude Black Mica,Local,1300,Sedan,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,"DHA Phase 4, Lahore Punjab",26
Toyota,Corolla Altis Grande CVT-i 1.8,2017,"125,500",Petrol,Automatic,Islamabad,Super white,Local,1798,Sedan,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,"Park Road, Islamabad Islamabad",46.85
Toyota,Corolla Altis Automatic 1.6,2018,"102,500",Petrol,Automatic,Islamabad,Super White,Local,1600,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,Gujranwala Punjab,48
Toyota,Corolla GLi 1.3 VVTi,2019,"43,000",Petrol,Manual,Lahore,Grey,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"Sitara Sapna City, Faisalabad Punjab",44.5
Toyota,Corolla Altis Automatic 1.6,2018,"102,500",Petrol,Automatic,Islamabad,Super White,Local,1600,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,Gujranwala Punjab,48
Toyota,Corolla GLi 1.3 VVTi,2019,"43,000",Petrol,Manual,Lahore,Grey,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"Sitara Sapna City, Faisalabad Punjab",44.5
Toyota,Corolla Altis Grande 1.8,2016,"74,500",Petrol,Automatic,Karachi,Attitude Black,Local,1800,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,"Clifton, Karachi Sindh",38.5
Toyota,Corolla SE Saloon,2005,"120,000",Petrol,Manual,Sindh,Black,Local,1600,Sedan,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,"Gulshan-e-Iqbal Town, Karachi Sindh",16
Toyota,Corolla LX Limited 1.3,1995,"86,000",Petrol,Automatic,Un-Registered,green mica graphite,Imported,1300,Sedan,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,"Lodhi Colony, Multan Punjab",16.5
Toyota,Corolla XL,1990,"12,000",Petrol,Manual,Sindh,Grey,Local,1300,Sedan,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,"G.T Road, Gujrat Punjab",7.5
Toyota,Corolla SE Saloon Automatic,2002,"200,000",Petrol,Automatic,Peshawar,Green,Imported,1600,Sedan,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Peshawar KPK,16.5
Toyota,Corolla GLi Automatic 1.3 VVTi,2015,"122,000",Petrol,Automatic,Karachi,Silver Metallic,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,Karachi Sindh,30.5
Toyota,Corolla GLi 1.3 VVTi,2017,"61,450",Petrol,Manual,Karachi,Silver Metallic,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"Scheme 33, Karachi Sindh",38.5
Toyota,Corolla GLi Automatic 1.3 VVTi,2016,"96,500",Petrol,Automatic,Punjab,Silver,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"DHA Defence, Islamabad Islamabad",37.5
Toyota,Corolla GLi Automatic 1.3 VVTi,2018,"67,000",Petrol,Automatic,Karachi,Attitude Black,Local,1300,Sedan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"DHA Defence, Karachi Sindh",40.5
Toyota,Corolla Altis Automatic 1.8,2005,"200,000",Petrol,Automatic,Lahore,Grey,Local,1800,Sedan,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,"Valencia Housing Society, Lahore Punjab",21.35
Toyota,Corolla GLi 1.3 VVTi,2019,"80,000",Petrol,Manual,Islamabad,Grey Graphite,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,Abbottabad KPK,43
Toyota,Corolla XLi VVTi,2009,"150,000",Petrol,Manual,Islamabad,Black,Local,1300,Sedan,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"Kaleem Shaheed Colony No 1, Faisalabad Punjab",17.5
Toyota,Corolla XE-G,2001,"100,000",Petrol,Manual,Karachi,Blue,Local,1300,Sedan,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"University Road, Karachi Sindh",11.9
Toyota,Corolla GLi 1.3 VVTi,2017,"40,000",Petrol,Manual,Karachi,Silver,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"Federal B. Area, Karachi Sindh",35.15
Toyota,Corolla Altis Automatic 1.6,2019,"78,000",Petrol,Automatic,Islamabad,Super White,Imported,1600,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"Hassan Abad, Multan Punjab",49.2
Toyota,Corolla 2.0D,2005,"99,000",Diesel,Manual,Lahore,white,Local,2000,Sedan,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Mirpur A.K. Azad Kashmir,24.5
Toyota,Corolla Altis X Automatic 1.6,2021,"31,155",Petrol,Automatic,Punjab,Super White,Local,1598,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"Okara Road, Okara Punjab",57.5
Toyota,Corolla GLi 1.3 VVTi,2015,"175,000",Petrol,Manual,Lahore,White,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,"BZU Colony, Multan Punjab",36
Toyota,Corolla GLi 1.3 VVTi,2017,"145,000",Petrol,Manual,Lahore,Silver,Local,1300,Sedan,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"Chungi Amar Sadhu, Lahore Punjab",38.5
Toyota,Corolla Altis X Automatic 1.6,2021,"55,000",Petrol,Automatic,Islamabad,Silver,Local,1600,Sedan,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"Phalia Mandi Bahauddin Road, Mandi bahauddin Punjab",56
Toyota,Corolla Altis X Automatic 1.6,2022,"2,900",Petrol,Automatic,Punjab,Silver,Local,1600,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,Khanpur Punjab,65
Toyota,Corolla GLi Automatic 1.3 VVTi,2018,"85,000",Petrol,Automatic,Sindh,Silver,Local,1300,Sedan,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,Bahawalpur Punjab,40.2
Toyota,Corolla Altis Cruisetronic 1.6,2013,"106,000",Petrol,Automatic,Lahore,Celestial Black,Local,1600,Sedan,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,Nowshera cantt KPK,37.5
Toyota,Corolla Altis Cruisetronic 1.6,2013,"106,000",Petrol,Automatic,Lahore,Celestial Black,Local,1600,Sedan,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,Nowshera cantt KPK,37.5
Toyota,Corolla GLi Automatic 1.3 VVTi,2020,"37,000",Petrol,Automatic,Islamabad,White,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"Mandra, Rawalpindi Punjab",53
Toyota,Corolla Altis CVT-i 1.8,2016,"70,000",Petrol,Automatic,Karachi,Black,Local,1800,Sedan,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,Karachi Sindh,40
Toyota,Corolla Altis Grande CVT-i 1.8,2017,"110,000",Petrol,Automatic,Islamabad,Attitude Black,Local,1798,Sedan,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,Islamabad Islamabad,43.9
Toyota,Corolla GLi 1.3 VVTi,2014,"170,000",Petrol,Manual,Lahore,Silver Metallic,Local,1300,Sedan,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Sargodha Punjab,28
Toyota,Corolla GLi Automatic 1.3 VVTi,2015,"101,583",Petrol,Automatic,Lahore,White,Local,1300,Sedan,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"DHA Defence, Lahore Punjab",38
Toyota,Corolla XLi VVTi Limited Edition,2014,"116,000",Petrol,Manual,Islamabad,Burgundy,Local,1300,Sedan,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,"Dheri Hassanabad, Rawalpindi Punjab",27.7
Toyota,Corolla Altis Automatic 1.6,2016,"83,000",Petrol,Automatic,Islamabad,Super White,Local,1600,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"Bahria Enclave, Islamabad Islamabad",40.75
Toyota,Corolla Altis Cruisetronic 1.6,2014,"160,000",Petrol,Automatic,Islamabad,Silver Mica Metallic,Local,1600,Sedan,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,Mardan KPK,38.5
Toyota,Corolla GLi Automatic 1.3 VVTi,2014,"80,000",Petrol,Automatic,Sindh,Silver Metallic,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"Gulshan-e-Iqbal, Karachi Sindh",31.95
Toyota,Corolla GLi 1.3 VVTi,2011,"100,000",Petrol,Manual,Punjab,Grey,Local,1300,Sedan,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Bhimber Azad Kashmir,24.5
Toyota,Corolla XLi VVTi,2012,"65,000",Petrol,Manual,Lahore,Black,Local,1300,Sedan,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"GT Road, Jhelum Punjab",23.85
Toyota,Corolla Altis Automatic 1.6,2017,"90,000",Petrol,Automatic,Islamabad,White,Imported,1600,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,Okara Punjab,45
Toyota,Corolla XLi Automatic,2018,"62,000",Petrol,Automatic,Karachi,Black,Local,1300,Sedan,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"Teachers Society, Karachi Sindh",36
Toyota,Corolla Altis Automatic 1.6,2019,"63,500",Petrol,Automatic,Islamabad,Black,Local,1600,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,Rawalpindi Punjab,48.7
Toyota,Corolla,1988,"200,000",Petrol,Manual,Lahore,Red,Imported,1300,N/A,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Islamabad Islamabad,6.6
Toyota,Corolla GLi 1.3,2007,"165,000",Petrol,Manual,Lahore,White,Local,1300,Sedan,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,Mian Wali Punjab,23
Toyota,Corolla XLi VVTi,2012,"56,000",Petrol,Manual,Islamabad,White,Local,1300,Sedan,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"Kamra, Attock Punjab",23
Toyota,Corolla XLi VVTi,2012,"117,000",Petrol,Manual,Lahore,White,Local,1300,Sedan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Valencia Housing Society, Lahore Punjab",31.25
Toyota,Corolla 2.0D,1996,"180,000",Diesel,Automatic,Islamabad,White,Imported,2000,Sedan,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"T.I.P Housing Society, Haripur KPK",18.25
Toyota,Corolla GLi 1.3 VVTi,2016,"55,000",Petrol,Manual,Sindh,Attitude Black,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"Cantt, Hyderabad Sindh",34.5
Toyota,Corolla Altis Automatic 1.6,2017,"83,000",Petrol,Automatic,Sindh,Graphite Grey,Local,1600,Sedan,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,"Nazimabad, Karachi Sindh",40.75
